   1.8027204024   -0.4149132903   -2.0634211169
   1.9246179623   -0.2037805234   -2.0776205656
  -1.9246350396    0.2038624768    2.1224924344
  -1.6808399199    0.2038624768    2.1082929856
  -1.8027374797    0.4149952438    2.1082929856
  -2.0465325994    0.4149952438    2.1082929856
  -2.1684301592    0.2038624768    2.1082929856
  -1.8027374797   -0.0072702901    2.1082929856
  -1.4403417110    0.2038624768    2.0658866626
  -1.5052247141    0.4460091411    2.0658866626
  -1.6824883753    0.6232728022    2.0658866626
  -1.9246350396    0.6881558054    2.0658866626
  -2.1667817038    0.6232728022    2.0658866626
  -2.3440453650    0.4460091411    2.0658866626
  -1.5052247141   -0.0382841875    2.0658866626
  -1.2063927386    0.2038624768    1.9958469380
  -1.2497080494    0.4495158115    1.9958469380
  -1.3744295161    0.6655397286    1.9958469380
  -1.5655138891    0.8258785555    1.9958469380
  -1.7999135729    0.9111930634    1.9958469380
  -2.0493565062    0.9111930634    1.9958469380
  -2.2837561901    0.8258785555    1.9958469380
  -2.4748405630    0.6655397286    1.9958469380
  -2.5995620297    0.4495158115    1.9958469380
  -1.3744295161   -0.2578147750    1.9958469380
  -1.2497080494   -0.0417908579    1.9958469380
  -1.4533959004    1.0200726084    1.8991209790
  -1.6807037115    1.1142265867    1.8991209790
  -1.9246350396    1.1463407552    1.8991209790
  -2.1685663676    1.1142265867    1.8991209790
  -2.3958741788    1.0200726084    1.8991209790
  -2.5910678214    0.8702952586    1.8991209790
  -2.7408451712    0.6751016160    1.8991209790
  -2.8349991494    0.4477938049    1.8991209790
  -1.1084249079   -0.2673766624    1.8991209790
  -1.3841062881    1.2234078582    1.7770168383
  -1.6159156693    1.3157691574    1.7770168383
  -1.8621604253    1.3561389360    1.7770168383
  -2.1113264247    1.3426295481    1.7770168383
  -2.3517629425    1.2758726775    1.7770168383
  -2.5722274342    1.1589898014    1.7770168383
  -2.7624112253    0.9974462332    1.7770168383
  -2.9134215331    0.7987955705    1.7770168383
  -3.0181972835    0.5723264976    1.7770168383
  -1.5552299631    1.5021866496    1.6311857649
  -1.8000862273    1.5479582180    1.6311857649
  -2.0491838518    1.5479582180    1.6311857649
  -1.4996621348    1.6710391458    1.4635998739
  -1.7405171110    1.7202100412    1.4635998739
  -1.4985792019    1.8335488121    1.2765254769
  -1.0471325484   -1.2339798324   -1.2315406082
  -1.2698137336   -1.1761441917   -1.4186150052
  -1.0569248603   -1.0532327433   -1.4186150052
  -3.0723040244   -0.5067440736   -1.5862008962
  -1.5552299631   -1.0944616960   -1.5862008962
  -1.3229533458   -1.0044772551   -1.5862008962
  -1.1111662770   -0.8733442538   -1.5862008962
  -2.9134215331   -0.3910706169   -1.7320319696
  -2.7624112253   -0.5897212796   -1.7320319696
  -2.5722274342   -0.7512648478   -1.7320319696
  -2.3517629425   -0.8681477239   -1.7320319696
  -2.1113264247   -0.9349045945   -1.7320319696
  -1.8621604253   -0.9484139824   -1.7320319696
  -1.6159156693   -0.9080442038   -1.7320319696
  -1.3841062881   -0.8156829046   -1.7320319696
  -1.1775714304   -0.6756487965   -1.7320319696
  -2.7408451712   -0.2673766624   -1.8541361103
  -2.5910678214   -0.4625703050   -1.8541361103
  -2.3958741788   -0.6123476548   -1.8541361103
  -2.1685663676   -0.7065016330   -1.8541361103
  -1.9246350396   -0.7386158016   -1.8541361103
  -1.6807037115   -0.7065016330   -1.8541361103
  -1.4533959004   -0.6123476548   -1.8541361103
  -1.2582022578   -0.4625703050   -1.8541361103
  -1.1084249079   -0.2673766624   -1.8541361103
  -1.2063927386    0.2038624768   -1.9508620693
  -1.2497080494    0.4495158115   -1.9508620693
  -1.3744295161    0.6655397286   -1.9508620693
  -2.4748405630   -0.2578147750   -1.9508620693
  -2.2837561901   -0.4181536019   -1.9508620693
  -2.0493565062   -0.5034681097   -1.9508620693
  -1.7999135729   -0.5034681097   -1.9508620693
  -1.5655138891   -0.4181536019   -1.9508620693
  -1.3744295161   -0.2578147750   -1.9508620693
  -1.2497080494   -0.0417908579   -1.9508620693
  -1.4403417110    0.2038624768   -2.0209017939
  -1.5052247141    0.4460091411   -2.0209017939
  -1.6824883753    0.6232728022   -2.0209017939
  -2.3440453650   -0.0382841875   -2.0209017939
  -2.1667817038   -0.2155478486   -2.0209017939
  -1.9246350396   -0.2804308518   -2.0209017939
  -1.6824883753   -0.2155478486   -2.0209017939
  -1.5052247141   -0.0382841875   -2.0209017939
  -1.6808399199    0.2038624768   -2.0633081169
  -1.8027374797    0.4149952438   -2.0633081169
  -2.0465325994   -0.0072702901   -2.0633081169
  -1.8027374797   -0.0072702901   -2.0633081169
  -1.9246350396    0.2038624768   -2.0775075656
   0.4808509616   -0.4623075235    2.1236174344
   0.7246460812   -0.4623075235    2.1094179856
   0.6027485214   -0.2511747566    2.1094179856
   0.3589534017   -0.2511747566    2.1094179856
   0.2370558419   -0.4623075235    2.1094179856
   0.3589534017   -0.6734402905    2.1094179856
   0.6027485214   -0.6734402905    2.1094179856
   0.9651442901   -0.4623075235    2.0670116626
   0.9002612870   -0.2201608592    2.0670116626
   0.7229976259   -0.0428971981    2.0670116626
   0.4808509616    0.0219858051    2.0670116626
   0.2387042973   -0.0428971981    2.0670116626
   0.0614406362   -0.2201608592    2.0670116626
  -0.0034423670   -0.4623075235    2.0670116626
   0.0614406362   -0.7044541878    2.0670116626
   0.2387042973   -0.8817178489    2.0670116626
